"Date","Price","Open","High","Low","Vol.","Change %"
"08/04/2020","135.90","135.98","136.18","135.74","196.44K","0.07%"
"07/04/2020","135.80","136.13","136.52","135.53","213.74K","-0.53%"
"06/04/2020","136.53","136.44","136.68","136.22","70.69K","-0.14%"
"03/04/2020","136.72","136.60","136.92","136.55","105.40K","0.12%"
"02/04/2020","136.56","136.50","136.96","136.36","175.59K","-0.20%"
"01/04/2020","136.84","136.90","137.19","136.64","202.38K","0.48%"
"31/03/2020","136.19","136.20","136.72","135.30","223.80K","-0.37%"
"30/03/2020","136.69","136.69","137.31","136.50","121.09K","-0.16%"
"27/03/2020","136.91","136.12","136.72","135.77","","0.09%"
"26/03/2020","136.79","136.74","136.81","136.74","0.07K","0.54%"
"25/03/2020","136.05","134.72","135.54","134.34","0.01K","0.18%"
"24/03/2020","135.81","136.26","136.26","135.81","0.17K","-0.48%"
"23/03/2020","136.46","134.34","135.63","133.93","0.55K","1.20%"
"20/03/2020","134.84","133.38","134.65","133.03","0.02K","2.45%"
"19/03/2020","131.62","132.24","132.35","130.18","0.44K","-0.33%"
"18/03/2020","132.06","133.10","133.10","132.44","0.38K","-2.24%"
"17/03/2020","135.09","135.38","135.67","135.38","1.11K","-0.61%"
"16/03/2020","135.92","137.01","137.18","137.01","0.31K","-0.64%"
"13/03/2020","136.80","137.51","137.51","136.94","0.10K","-0.99%"
"12/03/2020","138.17","139.05","139.05","138.65","0.22K","0.07%"
"11/03/2020","138.07","138.18","138.45","137.84","0.64K","-0.55%"
"10/03/2020","138.83","137.86","138.40","137.86","0.46K","-0.54%"
"09/03/2020","139.58","140.27","140.32","139.70","0.17K","0.41%"
"06/03/2020","139.01","138.44","138.93","138.44","0.66K","1.07%"
"05/03/2020","137.54","136.75","137.56","136.75","1.04K","0.36%"
"04/03/2020","137.05","137.30","137.42","136.83","1.55K","0.23%"
"03/03/2020","136.73","136.25","136.85","135.96","4.10K","0.14%"
"02/03/2020","136.54","136.12","137.06","136.12","24.36K","0.27%"
"28/02/2020","136.17","136.57","136.66","136.05","32.70K","0.21%"
"27/02/2020","135.88","135.53","136.26","135.40","29.40K","0.41%"
"26/02/2020","135.33","135.10","135.82","135.05","246.50K","0.04%"
"25/02/2020","135.28","134.71","135.37","134.61","566.83K","0.27%"
"24/02/2020","134.91","134.79","135.43","134.65","717.62K","0.31%"
"21/02/2020","134.49","134.42","134.60","134.09","457.68K","0.22%"
"20/02/2020","134.20","134.05","134.30","133.91","250.15K","0.22%"
"19/02/2020","133.91","133.66","134.08","133.64","179.43K","0.10%"
"18/02/2020","133.77","133.83","133.87","133.57","196.16K","0.23%"
"17/02/2020","133.46","133.35","133.65","133.31","79.12K","-0.19%"
"14/02/2020","133.72","133.42","133.88","133.36","214.14K","0.21%"
"13/02/2020","133.44","134.17","134.32","133.22","347.33K","-0.24%"
"12/02/2020","133.76","134.01","134.14","133.72","186.48K","-0.42%"
"11/02/2020","134.33","134.20","134.52","133.98","283.12K","-0.10%"
"10/02/2020","134.47","134.29","134.60","134.15","149.45K","0.13%"
"07/02/2020","134.30","134.27","134.50","134.00","200.43K","0.19%"
"06/02/2020","134.04","133.80","134.14","133.57","186.65K","0.06%"
"05/02/2020","133.96","134.55","134.59","133.61","248.08K","-0.39%"
